year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
2001,01001,"Autauga County, Alabama",crops,35,1089998.9324567053,31142.82664162015
2001,01001,"Autauga County, Alabama",total,11201,383499141.3393432,34237.93780370888
2001,01003,"Baldwin County, Alabama",crops,799,23186819.941030942,29019.799675883532
2001,01003,"Baldwin County, Alabama",total,48971,1537087214.4575863,31387.70322144915
2001,01005,"Barbour County, Alabama",crops,41,1061691.5138780628,25894.914972635677
2001,01005,"Barbour County, Alabama",total,11629,358180420.4426068,30800.620899699614
2001,01007,"Bibb County, Alabama",total,3630,112299035.46616057,30936.373406655803
2001,01009,"Blount County, Alabama",crops,0,0.0,
2001,01009,"Blount County, Alabama",total,9087,281164041.44779205,30941.349339473098
2001,01011,"Bullock County, Alabama",crops,170,5765662.673263971,33915.66278390571
2001,01011,"Bullock County, Alabama",total,3463,103042552.42823736,29755.28513665532
2001,01013,"Butler County, Alabama",crops,0,0.0,
2001,01013,"Butler County, Alabama",total,6590,188722225.04829362,28637.666926903432
2001,01015,"Calhoun County, Alabama",crops,93,2148100.145728132,23097.851029334754
2001,01015,"Calhoun County, Alabama",total,45817,1624477487.2742062,35455.78032769946
2001,01017,"Chambers County, Alabama",crops,0,0.0,
2001,01017,"Chambers County, Alabama",total,12086,421018766.59775645,34835.24462996495
2001,01019,"Cherokee County, Alabama",crops,286,6796864.743959061,23765.261342514197
2001,01019,"Cherokee County, Alabama",total,4773,141346507.10001016,29613.76641525459
2001,01021,"Chilton County, Alabama",crops,96,1327986.8675229605,13833.196536697506
2001,01021,"Chilton County, Alabama",total,8033,241740394.90629342,30093.41403041123
2001,01023,"Choctaw County, Alabama",total,4367,213934586.30155557,48988.91373976542
2001,01025,"Clarke County, Alabama",crops,0,0.0,
2001,01025,"Clarke County, Alabama",total,9196,312639380.9096147,33997.32284793548
2001,01027,"Clay County, Alabama",total,5011,144669105.41566408,28870.306409032943
2001,01029,"Cleburne County, Alabama",crops,0,0.0,
2001,01029,"Cleburne County, Alabama",total,2992,97797026.85803369,32686.172078219814
2001,01031,"Coffee County, Alabama",crops,0,0.0,
2001,01031,"Coffee County, Alabama",total,13149,388890452.9264242,29575.667573688053
2001,01033,"Colbert County, Alabama",crops,0,0.0,
2001,01033,"Colbert County, Alabama",total,21042,803364626.2751211,38179.100193666054
2001,01035,"Conecuh County, Alabama",crops,0,0.0,
2001,01035,"Conecuh County, Alabama",total,4012,136038789.81258684,33907.97353254906
2001,01037,"Coosa County, Alabama",total,1855,64762264.02209645,34912.27171002504
2001,01039,"Covington County, Alabama",crops,54,1337224.9974582302,24763.425878856116
2001,01039,"Covington County, Alabama",total,12794,407706594.5877249,31867.015365618645
2001,01041,"Crenshaw County, Alabama",crops,0,0.0,
2001,01041,"Crenshaw County, Alabama",total,3051,92506056.27478226,30319.91356105613
2001,01043,"Cullman County, Alabama",crops,65,1170970.7865930118,18014.93517835403
2001,01043,"Cullman County, Alabama",total,25646,881381658.9961704,34367.217460663276
2001,01045,"Dale County, Alabama",crops,0,0.0,
2001,01045,"Dale County, Alabama",total,17553,705752826.5326872,40206.96328449195
2001,01047,"Dallas County, Alabama",crops,115,3121798.505439387,27146.073960342495
2001,01047,"Dallas County, Alabama",total,16977,547273807.8760972,32236.19060352814
2001,01049,"DeKalb County, Alabama",crops,0,0.0,
2001,01049,"DeKalb County, Alabama",total,24465,787189126.6140238,32176.13433942464
2001,01051,"Elmore County, Alabama",crops,55,1366121.428813502,24838.571432972763
2001,01051,"Elmore County, Alabama",total,13827,449127983.71572846,32481.95441641198
2001,01053,"Escambia County, Alabama",crops,19,530344.4267461958,27912.86456558925
2001,01053,"Escambia County, Alabama",total,13980,471076753.6855661,33696.47737378871
2001,01055,"Etowah County, Alabama",total,35922,1238706041.7358594,34483.21479137741
2001,01057,"Fayette County, Alabama",total,5480,175976414.25763378,32112.484353582804
2001,01059,"Franklin County, Alabama",total,10615,321925420.34093606,30327.406532353845
2001,01061,"Geneva County, Alabama",crops,51,1145263.0562239469,22456.138357332293
2001,01061,"Geneva County, Alabama",total,5343,145459560.56190056,27224.323518978206
2001,01063,"Greene County, Alabama",total,2183,69321093.0626631,31754.96704657036
2001,01065,"Hale County, Alabama",crops,0,0.0,
2001,01065,"Hale County, Alabama",total,3664,106233594.74023113,28993.885027355656
2001,01067,"Henry County, Alabama",crops,0,0.0,
2001,01067,"Henry County, Alabama",total,4526,145333344.4945267,32110.769883898964
2001,01069,"Houston County, Alabama",crops,62,1378679.4489443183,22236.765305553523
2001,01069,"Houston County, Alabama",total,46977,1715245104.4667368,36512.44448276256
2001,01071,"Jackson County, Alabama",crops,20,381405.8528484766,19070.292642423832
2001,01071,"Jackson County, Alabama",total,16916,608394512.4546717,35965.62499732039
2001,01073,"Jefferson County, Alabama",crops,0,0.0,
2001,01073,"Jefferson County, Alabama",total,380680,18066822481.987324,47459.34244506495
2001,01075,"Lamar County, Alabama",total,4986,169034533.2294032,33901.83177485022
2001,01077,"Lauderdale County, Alabama",crops,0,0.0,
2001,01077,"Lauderdale County, Alabama",total,30457,964192091.0800827,31657.48731260737
2001,01079,"Lawrence County, Alabama",crops,62,1620967.1772799673,26144.63189161238
2001,01079,"Lawrence County, Alabama",total,6187,326333185.0069475,52744.97898932399
2001,01081,"Lee County, Alabama",crops,0,0.0,
2001,01081,"Lee County, Alabama",total,40571,1398668278.8999221,34474.58231002248
2001,01083,"Limestone County, Alabama",crops,293,8094090.419222557,27624.881976868794
2001,01083,"Limestone County, Alabama",total,21063,960005144.6266987,45577.797304595675
2001,01085,"Lowndes County, Alabama",crops,0,0.0,
2001,01085,"Lowndes County, Alabama",total,3197,135158761.88700986,42276.74754050981
2001,01087,"Macon County, Alabama",crops,60,1727613.2951503033,28793.554919171722
2001,01087,"Macon County, Alabama",total,5999,196376189.05683398,32734.820646246706
2001,01089,"Madison County, Alabama",crops,74,2137903.531365439,28890.58826169512
2001,01089,"Madison County, Alabama",total,156169,7753690669.3665905,49649.35851139849
2001,01091,"Marengo County, Alabama",crops,0,0.0,
2001,01091,"Marengo County, Alabama",total,8161,273273491.0868607,33485.29482745506
2001,01093,"Marion County, Alabama",total,10383,344274760.49750906,33157.54218409988
2001,01095,"Marshall County, Alabama",total,34477,1118921941.674857,32454.156152648342
2001,01097,"Mobile County, Alabama",crops,686,20500185.413630664,29883.652206458693
2001,01097,"Mobile County, Alabama",total,167000,6595316103.06029,39492.91079676821
2001,01099,"Monroe County, Alabama",crops,0,0.0,
2001,01099,"Monroe County, Alabama",total,9133,354305184.9052767,38793.95433102778
2001,01101,"Montgomery County, Alabama",crops,220,4467580.252143559,20307.182964288906
2001,01101,"Montgomery County, Alabama",total,129878,5212174457.976073,40131.31136894681
2001,01103,"Morgan County, Alabama",total,49583,1979915650.3033178,39931.340384876225
2001,01105,"Perry County, Alabama",total,2485,68470199.85088284,27553.40034240758
2001,01107,"Pickens County, Alabama",crops,19,328702.5959941709,17300.13663127215
2001,01107,"Pickens County, Alabama",total,4247,132272746.53472057,31144.98387914306
2001,01109,"Pike County, Alabama",crops,0,0.0,
2001,01109,"Pike County, Alabama",total,11335,367257499.55942655,32400.308739252454
2001,01111,"Randolph County, Alabama",total,5498,163688725.55664757,29772.41279677111
2001,01113,"Russell County, Alabama",crops,55,1334729.7251499644,24267.813184544808
2001,01113,"Russell County, Alabama",total,13484,475065247.00918424,35231.77447413114
2001,01115,"St. Clair County, Alabama",crops,89,3178880.536821771,35717.758840694056
2001,01115,"St. Clair County, Alabama",total,13527,437306126.47846276,32328.38962655894
2001,01117,"Shelby County, Alabama",crops,83,3468012.1835496663,41783.279319875495
2001,01117,"Shelby County, Alabama",total,47281,2035380496.2381806,43048.59237829531
2001,01119,"Sumter County, Alabama",total,3909,122170826.68519334,31253.72900618914
2001,01121,"Talladega County, Alabama",crops,0,0.0,
2001,01121,"Talladega County, Alabama",total,25827,976375251.4318637,37804.43920826514
2001,01123,"Tallapoosa County, Alabama",crops,0,0.0,
2001,01123,"Tallapoosa County, Alabama",total,15663,508287314.5694242,32451.466166725673
2001,01125,"Tuscaloosa County, Alabama",crops,38,627581.065509879,16515.291197628394
2001,01125,"Tuscaloosa County, Alabama",total,75996,3049149523.6554036,40122.50017968582
2001,01127,"Walker County, Alabama",crops,0,0.0,
2001,01127,"Walker County, Alabama",total,17352,566600256.8204155,32653.311250600247
2001,01129,"Washington County, Alabama",total,4253,228279285.66102958,53674.88494263569
2001,01131,"Wilcox County, Alabama",total,3408,140631527.2477717,41265.1194975856
2001,01133,"Winston County, Alabama",total,8786,266346453.1806012,30314.87061012989
2001,01999,"Unknown Or Undefined, Alabama",total,56668,2918081312.2648864,51494.34093782887
2001,02013,"Aleutians East Borough, Alaska",total,2655,78734543.9895618,29655.195476294462
2001,02016,"Aleutians West Census Area, Alaska",total,2921,134841887.73850274,46162.91945857677
2001,02020,"Anchorage Municipality, Alaska",crops,79,2951651.4555868097,37362.676652997594
2001,02020,"Anchorage Municipality, Alaska",total,133842,6808077137.628359,50866.52274792934
2001,02050,"Bethel Census Area, Alaska",total,6163,223036223.23516452,36189.55431367265
2001,02060,"Bristol Bay Borough, Alaska",total,873,45362578.03233131,51961.71595914239
2001,02068,"Denali Borough, Alaska",total,1993,85093417.49415393,42696.145255471114
2001,02070,"Dillingham Census Area, Alaska",total,2320,92510734.91036025,39875.316771707
2001,02090,"Fairbanks North Star Borough, Alaska",crops,0,0.0,
2001,02090,"Fairbanks North Star Borough, Alaska",total,32897,1506805229.606534,45803.727683574005
2001,02100,"Haines Borough, Alaska",total,866,32659501.45728132,37713.05018161816
2001,02110,"Juneau City and Borough, Alaska",total,16865,762443302.3011489,45208.61561228277
2001,02122,"Kenai Peninsula Borough, Alaska",crops,0,0.0,
2001,02122,"Kenai Peninsula Borough, Alaska",total,17057,759952479.7166774,44553.70110316453
2001,02130,"Ketchikan Gateway Borough, Alaska",total,6906,300628955.2479073,43531.56027337204
2001,02150,"Kodiak Island Borough, Alaska",total,6009,227027316.24699223,37781.214219835616
2001,02164,"Lake and Peninsula Borough, Alaska",total,631,21400213.000305012,33914.75911300319
2001,02170,"Matanuska-Susitna Borough, Alaska",crops,42,555991.9171721964,13237.902789814201
2001,02170,"Matanuska-Susitna Borough, Alaska",total,12735,485068239.4855458,38089.378836713455
2001,02180,"Nome Census Area, Alaska",total,3423,127619710.25519368,37283.00036669403
2001,02185,"North Slope Borough, Alaska",total,9086,861085994.8825703,94770.63558029609
2001,02188,"Northwest Arctic Borough, Alaska",total,2929,175565830.85369572,59940.536310582356
2001,02201,"Prince of Wales-Outer Ketchikan Census Area, AK",crops,0,0.0,
2001,02201,"Prince of Wales-Outer Ketchikan Census Area, AK",total,1758,63430555.66475751,36081.089684162405
2001,02220,"Sitka City and Borough, Alaska",total,4104,161891113.44765648,39447.152399526436
2001,02232,"Skagway-Hoonah-Angoon Census Area, Alaska",total,1437,52293722.96404243,36390.89976620907
2001,02240,"Southeast Fairbanks Census Area, Alaska",total,1470,63177292.21879554,42977.749808704444
2001,02261,"Valdez-Cordova Census Area, Alaska",total,4467,230575746.07720202,51617.583630445944
2001,02270,"Wade Hampton Census Area, Alaska",total,2026,52001793.50662555,25667.2228561824
2001,02280,"Wrangell-Petersburg Census Area, Alaska",total,2579,103530075.62612261,40143.49578368461
2001,02282,"Yakutat City and Borough, Alaska",total,339,12598475.937913038,37163.64583455173
2001,02290,"Yukon-Koyukuk Census Area, Alaska",total,2067,77759917.93472736,37619.69904921498
2001,02999,"Unknown Or Undefined, Alaska",total,2617,159136682.21100077,60808.82010355398
2001,04001,"Apache County, Arizona",crops,0,0.0,
2001,04001,"Apache County, Arizona",total,18566,642777438.5230623,34621.212890394396
2001,04003,"Cochise County, Arizona",crops,914,20784007.913376488,22739.61478487581
2001,04003,"Cochise County, Arizona",total,32328,1165746279.408276,36059.95667558389
2001,04005,"Coconino County, Arizona",total,50718,1781240680.9231708,35120.48347575162
2001,04007,"Gila County, Arizona",total,13552,477971690.39549935,35269.457673811936
2001,04009,"Graham County, Arizona",crops,151,3149871.6575727793,20860.077202468736
2001,04009,"Graham County, Arizona",total,6356,192339012.48856205,30261.015180705166
2001,04011,"Greenlee County, Arizona",crops,0,0.0,
2001,04011,"Greenlee County, Arizona",total,0,0.0,
2001,04012,"La Paz County, Arizona",crops,445,5688880.841834141,12784.001891762115
2001,04012,"La Paz County, Arizona",total,5379,155919434.1851086,28986.695330936716
2001,04013,"Maricopa County, Arizona",crops,5925,142423428.6101603,24037.709470069247
2001,04013,"Maricopa County, Arizona",total,1561773,74615066131.85007,47775.87148186713
2001,04015,"Mohave County, Arizona",crops,70,1728637.3741823973,24694.819631177103
2001,04015,"Mohave County, Arizona",total,41717,1388900809.8756227,33293.401008596564
2001,04017,"Navajo County, Arizona",crops,0,0.0,
2001,04017,"Navajo County, Arizona",total,25217,839443060.4263395,33288.77584273861
2001,04019,"Pima County, Arizona",crops,565,14990835.666113125,26532.45250639491
2001,04019,"Pima County, Arizona",total,326917,13430859215.69458,41083.39185693794
2001,04021,"Pinal County, Arizona",crops,991,23922468.787067477,24139.726323983326
2001,04021,"Pinal County, Arizona",total,35631,1328078540.668316,37273.12005468036
2001,04023,"Santa Cruz County, Arizona",crops,59,834696.6990883519,14147.401679463592
2001,04023,"Santa Cruz County, Arizona",total,11998,461848537.90625954,38493.79379115349
2001,04025,"Yavapai County, Arizona",crops,40,890394.550445657,22259.863761141423
2001,04025,"Yavapai County, Arizona",total,49902,1639077439.3364286,32845.92680326297
2001,04027,"Yuma County, Arizona",crops,14904,284942689.5990782,19118.537949481895
2001,04027,"Yuma County, Arizona",total,55201,1656387883.6208358,30006.483281477435
2001,04999,"Unknown Or Undefined, Arizona",crops,0,0.0,
2001,04999,"Unknown Or Undefined, Arizona",total,0,0.0,
2001,05001,"Arkansas County, Arkansas",crops,164,6737595.33331074,41082.89837384598
2001,05001,"Arkansas County, Arkansas",total,9626,320921887.1454231,33339.069929921374
2001,05003,"Ashley County, Arkansas",crops,200,5786054.563323957,28930.272816619785
2001,05003,"Ashley County, Arkansas",total,9382,392071637.30640185,41789.771616542515
2001,05005,"Baxter County, Arkansas",total,13992,444081307.5202494,31738.229525460938
2001,05007,"Benton County, Arkansas",crops,0,0.0,
2001,05007,"Benton County, Arkansas",total,74327,3270182869.1835837,43997.24015746073
2001,05009,"Boone County, Arkansas",crops,0,0.0,
2001,05009,"Boone County, Arkansas",total,13977,458301220.50699836,32789.67020869989
2001,05011,"Bradley County, Arkansas",crops,16,193994.03531365437,12124.627207103398
2001,05011,"Bradley County, Arkansas",total,4027,120843688.5315349,30008.365664647354
2001,05013,"Calhoun County, Arkansas",total,3324,140378823.36394754,42231.896318877116
