year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1990,01001,"Autauga County, Alabama",total,7871,262682539.1556583,33373.46450967581
1990,01003,"Baldwin County, Alabama",crops,583,11968839.19851827,20529.741335365816
1990,01003,"Baldwin County, Alabama",total,27710,764491341.5022426,27589.00546742124
1990,01005,"Barbour County, Alabama",total,9356,287272897.1743024,30704.670497467123
1990,01007,"Bibb County, Alabama",total,3923,105353008.25820081,26855.214952383587
1990,01009,"Blount County, Alabama",total,7212,189247119.26556355,26240.58780720515
1990,01011,"Bullock County, Alabama",total,2959,80445109.63737391,27186.586562140557
1990,01013,"Butler County, Alabama",total,6076,172677086.63074595,28419.533678529617
1990,01015,"Calhoun County, Alabama",crops,103,1741566.7238133142,16908.414794304023
1990,01015,"Calhoun County, Alabama",total,45316,1538122766.1834714,33942.15654919833
1990,01017,"Chambers County, Alabama",total,13547,425229004.9365519,31389.164016871036
1990,01019,"Cherokee County, Alabama",crops,322,6813264.782868252,21159.207400211963
1990,01019,"Cherokee County, Alabama",total,4260,113639804.00740866,26676.01033037762
1990,01021,"Chilton County, Alabama",total,6239,170181412.67277932,27277.033606792647
1990,01023,"Choctaw County, Alabama",total,5514,258549232.89044684,46889.59609910171
1990,01025,"Clarke County, Alabama",total,8578,272567694.5537204,31775.203375346282
1990,01027,"Clay County, Alabama",total,4495,119449298.74940686,26573.815072170604
1990,01029,"Cleburne County, Alabama",total,2552,71227613.01259778,27910.506666378442
1990,01031,"Coffee County, Alabama",total,12561,343671496.4793584,27360.20193291604
1990,01033,"Colbert County, Alabama",total,22690,951801138.4071393,41948.04488352311
1990,01035,"Conecuh County, Alabama",total,3911,111269459.36720294,28450.385928714633
1990,01037,"Coosa County, Alabama",total,2173,63261321.77134198,29112.43523761711
1990,01039,"Covington County, Alabama",total,13421,375556596.1594392,27982.758077597737
1990,01041,"Crenshaw County, Alabama",total,3710,92620571.522601,24965.11361795175
1990,01043,"Cullman County, Alabama",crops,66,939066.5630883682,14228.281258914669
1990,01043,"Cullman County, Alabama",total,20424,632659412.1982582,30976.27360939376
1990,01045,"Dale County, Alabama",total,18235,679489188.6528189,37262.91136017653
1990,01047,"Dallas County, Alabama",total,16862,496004457.25481796,29415.517569375992
1990,01049,"DeKalb County, Alabama",total,18797,537042399.0570804,28570.644201578994
1990,01051,"Elmore County, Alabama",crops,27,955244.6999035651,35379.43332976167
1990,01051,"Elmore County, Alabama",total,9708,304541992.5607311,31370.2093696674
1990,01053,"Escambia County, Alabama",total,12248,386992362.21279985,31596.371833180914
1990,01055,"Etowah County, Alabama",total,33696,1219825399.4091446,36200.896231278035
1990,01057,"Fayette County, Alabama",total,5840,198879450.2364953,34054.70038296152
1990,01059,"Franklin County, Alabama",total,8423,237095508.87048632,28148.58231870905
1990,01061,"Geneva County, Alabama",total,6188,158941505.64833385,25685.440473227834
1990,01063,"Greene County, Alabama",total,2521,70775650.03291035,28074.43476117031
1990,01065,"Hale County, Alabama",total,3173,79433608.77252063,25034.22904901375
1990,01067,"Henry County, Alabama",crops,42,1063904.3150821228,25331.055121002923
1990,01067,"Henry County, Alabama",total,4697,131491285.11074716,27994.738154300012
1990,01069,"Houston County, Alabama",total,41172,1416536121.339681,34405.32695374723
1990,01071,"Jackson County, Alabama",total,15726,527178618.60735667,33522.74059566048
1990,01073,"Jefferson County, Alabama",total,341242,14324541079.467007,41977.661247639524
1990,01075,"Lamar County, Alabama",total,5774,172612444.8254221,29894.77742040563
1990,01077,"Lauderdale County, Alabama",total,26650,789458364.05731,29623.20315412045
1990,01079,"Lawrence County, Alabama",crops,51,1342547.7353089747,26324.46539821519
1990,01079,"Lawrence County, Alabama",total,7269,304797721.0350687,41931.17637021168
1990,01081,"Lee County, Alabama",total,33716,1187255374.4814708,35213.41127302974
1990,01083,"Limestone County, Alabama",crops,189,5275715.991366775,27913.84122416283
1990,01083,"Limestone County, Alabama",total,20820,1050198647.0556722,50441.817822078396
1990,01085,"Lowndes County, Alabama",total,2802,95399605.02992547,34046.968247653625
1990,01087,"Macon County, Alabama",crops,71,1415613.2728191158,19938.215110128393
1990,01087,"Macon County, Alabama",total,6989,222179531.55566442,31789.88861863849
1990,01089,"Madison County, Alabama",crops,127,2695443.7462688857,21223.966506054217
1990,01089,"Madison County, Alabama",total,133980,6210138099.603546,46351.2322705146
