year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
2000,01001,"Autauga County, Alabama",total,10770,373558031.33711207,34685.05397744773
2000,01003,"Baldwin County, Alabama",crops,955,24837465.66623304,26007.81745155292
2000,01003,"Baldwin County, Alabama",total,48952,1530299432.8482158,31261.22391012044
2000,01005,"Barbour County, Alabama",crops,42,1110739.3026389147,26446.17387235511
2000,01005,"Barbour County, Alabama",total,11909,379374152.1673481,31856.088014724
2000,01007,"Bibb County, Alabama",total,3867,114448479.82484668,29596.193386306357
2000,01009,"Blount County, Alabama",total,9137,283924762.64286375,31074.177809222256
2000,01011,"Bullock County, Alabama",total,3536,104383633.82154803,29520.25843369571
2000,01013,"Butler County, Alabama",total,6604,193235353.88984388,29260.350377020575
2000,01015,"Calhoun County, Alabama",crops,75,1611355.5565879948,21484.740754506598
2000,01015,"Calhoun County, Alabama",total,47515,1654504018.113501,34820.66753895614
2000,01017,"Chambers County, Alabama",total,12238,422600724.0986805,34531.845407638546
2000,01019,"Cherokee County, Alabama",crops,287,6752326.7108808765,23527.27076961978
2000,01019,"Cherokee County, Alabama",total,4719,139897250.84208325,29645.528892155806
2000,01021,"Chilton County, Alabama",crops,67,1426093.3260546366,21284.975015740845
2000,01021,"Chilton County, Alabama",total,8406,252080252.24749115,29988.133743456
2000,01023,"Choctaw County, Alabama",total,4745,236387469.6791953,49818.22332543632
2000,01025,"Clarke County, Alabama",total,10018,334602278.079121,33400.10761420653
2000,01027,"Clay County, Alabama",total,5224,149419733.89588365,28602.55243029932
2000,01029,"Cleburne County, Alabama",total,3068,99607816.53038469,32466.693784349638
2000,01031,"Coffee County, Alabama",total,14326,418812041.1517376,29234.401867355686
2000,01033,"Colbert County, Alabama",total,22010,853646227.594778,38784.47194887678
2000,01035,"Conecuh County, Alabama",total,4206,143350750.394908,34082.44184377271
2000,01037,"Coosa County, Alabama",total,1990,71423075.46227467,35890.99269461039
2000,01039,"Covington County, Alabama",total,13029,411504961.4035495,31583.77169418601
2000,01041,"Crenshaw County, Alabama",total,3074,94696430.86786842,30805.605357146527
2000,01043,"Cullman County, Alabama",crops,53,969447.9824846683,18291.47136763525
2000,01043,"Cullman County, Alabama",total,26086,890002195.7872607,34118.00183191216
2000,01045,"Dale County, Alabama",total,17282,692176325.3751626,40051.864678576705
2000,01047,"Dallas County, Alabama",total,17561,561228684.6311095,31958.811265366978
2000,01049,"DeKalb County, Alabama",total,24349,788635965.3874744,32388.84411628709
2000,01051,"Elmore County, Alabama",crops,53,1144435.606764542,21593.124655934753
2000,01051,"Elmore County, Alabama",total,13604,438495228.9130738,32232.816003607306
2000,01053,"Escambia County, Alabama",total,14615,497454081.11875117,34037.227582535146
2000,01055,"Etowah County, Alabama",total,37427,1303806049.7584093,34835.97535892295
2000,01057,"Fayette County, Alabama",total,5516,171191318.99275228,31035.40953458163
2000,01059,"Franklin County, Alabama",total,11319,338774649.09519607,29929.73311204135
2000,01061,"Geneva County, Alabama",total,5726,159198537.0632782,27802.74835195218
2000,01063,"Greene County, Alabama",total,2049,64091376.57382456,31279.344350329215
2000,01065,"Hale County, Alabama",total,3755,110134739.03549525,29330.1568669761
2000,01067,"Henry County, Alabama",crops,71,1785928.8933283775,25153.92807504757
2000,01067,"Henry County, Alabama",total,4545,146584599.09868053,32251.836985408256
2000,01069,"Houston County, Alabama",crops,57,1457463.5639286377,25569.536209274345
2000,01069,"Houston County, Alabama",total,47449,1725743588.9704516,36370.4944038958
2000,01071,"Jackson County, Alabama",total,18035,653501046.1577773,36235.15642682436
2000,01073,"Jefferson County, Alabama",total,384038,17941466409.519604,46717.94564475287
2000,01075,"Lamar County, Alabama",total,5156,177947517.43402714,34512.70702754599
2000,01077,"Lauderdale County, Alabama",total,31322,992091031.7436349,31673.936266637986
2000,01079,"Lawrence County, Alabama",crops,65,1561979.6390076193,24030.455984732605
2000,01079,"Lawrence County, Alabama",total,6903,313294962.0423713,45385.334208658736
2000,01081,"Lee County, Alabama",total,41612,1422780927.8828285,34191.601650553406
2000,01083,"Limestone County, Alabama",crops,239,6872902.27769002,28756.913295774142
2000,01083,"Limestone County, Alabama",total,21397,1010388770.4016446,47221.04829656702
2000,01085,"Lowndes County, Alabama",total,2735,112166453.30212785,41011.50029328258
2000,01087,"Macon County, Alabama",crops,59,1883074.5040419996,31916.517017661008
2000,01087,"Macon County, Alabama",total,6175,192575597.54227838,31186.33158579407
2000,01089,"Madison County, Alabama",crops,87,2338302.185931983,26877.03661990785
2000,01089,"Madison County, Alabama",total,154099,7599044495.516632,49312.74372654354
2000,01091,"Marengo County, Alabama",total,8191,277668468.8719569,33899.214854347076
2000,01093,"Marion County, Alabama",total,11800,392552051.08832,33267.12297358644
2000,01095,"Marshall County, Alabama",total,35100,1150538377.4101002,32778.871151284904
2000,01097,"Mobile County, Alabama",crops,757,21466837.38501208,28357.777258932732
2000,01097,"Mobile County, Alabama",total,169234,6666695125.360063,39393.35550397711
2000,01099,"Monroe County, Alabama",total,9480,377867459.9574893,39859.43670437651
2000,01101,"Montgomery County, Alabama",crops,234,4663783.48006876,19930.698632772477
2000,01101,"Montgomery County, Alabama",total,131892,5252334893.142538,39822.99831030342
