year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
1991,01001,"Autauga County, Alabama",total,8078,269175299.41175175,33322.0227050943
1991,01003,"Baldwin County, Alabama",crops,575,12563018.991385577,21848.72868067057
1991,01003,"Baldwin County, Alabama",total,29002,797951421.6219789,27513.668768429034
1991,01005,"Barbour County, Alabama",total,9575,290377579.06100595,30326.64011081002
1991,01007,"Bibb County, Alabama",total,3831,104387868.09579414,27248.203627197636
1991,01009,"Blount County, Alabama",total,7212,188206942.9377162,26096.359253704406
1991,01011,"Bullock County, Alabama",total,3060,81551972.0416841,26650.97125545232
1991,01013,"Butler County, Alabama",total,6019,167043673.334949,27752.72858198189
1991,01015,"Calhoun County, Alabama",crops,102,1999140.8711361783,19599.420305256648
1991,01015,"Calhoun County, Alabama",total,45401,1554936651.6997511,34248.951602382134
1991,01017,"Chambers County, Alabama",total,12936,390394449.1616911,30178.91536500395
1991,01019,"Cherokee County, Alabama",crops,280,5931888.937848377,21185.317635172774
1991,01019,"Cherokee County, Alabama",total,4257,116663939.67701425,27405.20076979428
1991,01021,"Chilton County, Alabama",total,6201,172131834.4753134,27758.72189571253
1991,01023,"Choctaw County, Alabama",total,5596,262375656.67893103,46886.28603983757
1991,01025,"Clarke County, Alabama",total,8749,274329142.1710106,31355.485446452236
1991,01027,"Clay County, Alabama",total,4574,116721117.16495186,25518.39028529774
1991,01029,"Cleburne County, Alabama",total,2649,75891975.10410011,28649.292225028352
1991,01031,"Coffee County, Alabama",total,12717,347163196.43525964,27299.142599296974
1991,01033,"Colbert County, Alabama",total,22920,922019450.0209302,40227.724695503064
1991,01035,"Conecuh County, Alabama",total,4004,121295079.49062549,30293.47639626011
1991,01037,"Coosa County, Alabama",total,2094,66540229.79135914,31776.61403598813
1991,01039,"Covington County, Alabama",total,12801,363176927.55954087,28370.980982699857
1991,01041,"Crenshaw County, Alabama",total,3660,91568212.672674,25018.637342260656
1991,01043,"Cullman County, Alabama",crops,60,848923.219282205,14148.720321370083
1991,01043,"Cullman County, Alabama",total,20533,629704347.617264,30667.917382616473
1991,01045,"Dale County, Alabama",total,17831,664979850.0738064,37293.469243105064
1991,01047,"Dallas County, Alabama",total,17084,493219682.3239111,28870.26939381357
1991,01049,"DeKalb County, Alabama",total,19104,545002616.7353324,28528.19392458817
1991,01051,"Elmore County, Alabama",crops,26,883521.0733878253,33981.57974568559
1991,01051,"Elmore County, Alabama",total,9790,306501005.81638724,31307.55932751657
1991,01053,"Escambia County, Alabama",total,12417,392449047.89706755,31605.786252481885
