year,area_fips,area_title,industry_group,annual_avg_emplvl,total_annual_wages_2015,avg_annual_pay_2015
2003,01001,"Autauga County, Alabama",crops,41,1103669.0706521738,26918.75782078473
2003,01001,"Autauga County, Alabama",total,11135,379341736.3043478,34067.51111848656
2003,01003,"Baldwin County, Alabama",crops,727,22098243.22826087,30396.483120028708
2003,01003,"Baldwin County, Alabama",total,51372,1655898484.0434783,32233.482909823993
2003,01005,"Barbour County, Alabama",crops,40,943922.054347826,23598.05135869565
2003,01005,"Barbour County, Alabama",total,11237,349606978.2554348,31112.127636863468
2003,01007,"Bibb County, Alabama",total,3831,124487370.92934783,32494.745739845428
2003,01009,"Blount County, Alabama",crops,0,0.0,
2003,01009,"Blount County, Alabama",total,8232,260457366.0978261,31639.621732000254
2003,01011,"Bullock County, Alabama",crops,0,0.0,
2003,01011,"Bullock County, Alabama",total,3419,106126814.77173913,31040.308502994772
2003,01013,"Butler County, Alabama",crops,0,0.0,
2003,01013,"Butler County, Alabama",total,6679,203447822.41304347,30460.82084339624
2003,01015,"Calhoun County, Alabama",crops,111,2690711.2336956523,24240.641745005876
2003,01015,"Calhoun County, Alabama",total,46989,1743813071.1684783,37111.09134411199
2003,01017,"Chambers County, Alabama",crops,0,0.0,
2003,01017,"Chambers County, Alabama",total,11406,415725667.17391306,36447.98063948037
2003,01019,"Cherokee County, Alabama",crops,108,2649621.3586956523,24533.53109903382
2003,01019,"Cherokee County, Alabama",total,4933,147025053.375,29804.38949422258
2003,01021,"Chilton County, Alabama",crops,73,1370908.4673913044,18779.568046456225
2003,01021,"Chilton County, Alabama",total,8033,257141265.96195653,32010.614460594614
2003,01023,"Choctaw County, Alabama",total,4007,202222562.03804347,50467.32269479497
2003,01025,"Clarke County, Alabama",crops,0,0.0,
2003,01025,"Clarke County, Alabama",total,9279,320653658.15217394,34556.919727575594
2003,01027,"Clay County, Alabama",total,4493,139504553.91847825,31049.310909966225
2003,01029,"Cleburne County, Alabama",crops,0,0.0,
2003,01029,"Cleburne County, Alabama",total,2723,96174098.95108695,35319.169647846844
2003,01031,"Coffee County, Alabama",crops,0,0.0,
2003,01031,"Coffee County, Alabama",total,13685,409725374.5923913,29939.742388921542
2003,01033,"Colbert County, Alabama",crops,0,0.0,
2003,01033,"Colbert County, Alabama",total,20254,825019055.1684783,40733.63558647567
2003,01035,"Conecuh County, Alabama",crops,0,0.0,
2003,01035,"Conecuh County, Alabama",total,3947,132047592.35869566,33455.1792142629
2003,01037,"Coosa County, Alabama",total,1699,60675400.43478261,35712.41932594621
2003,01039,"Covington County, Alabama",crops,44,950317.1902173914,21598.117959486168
2003,01039,"Covington County, Alabama",total,13016,412794677.8695652,31714.403647016377
2003,01041,"Crenshaw County, Alabama",crops,0,0.0,
2003,01041,"Crenshaw County, Alabama",total,2901,84185134.51630434,29019.35005732656
2003,01043,"Cullman County, Alabama",crops,0,0.0,
2003,01043,"Cullman County, Alabama",total,25517,897447101.4130435,35170.55693902275
2003,01045,"Dale County, Alabama",crops,20,796321.2880434783,39816.06440217391
2003,01045,"Dale County, Alabama",total,18072,764729416.0271739,42315.70473811276
2003,01047,"Dallas County, Alabama",crops,71,2149816.695652174,30279.108389467237
